;Título;Subtítulo;Link
617;Elon Musk desiste de integrar o conselho de administração do Twitter, diz presidente-executivo da rede social;Magnata comprou recentemente 9,2% das ações e se tornou o maior acionista da empresa. No sábado (9), o fundador da Tesla perguntou a seus seguidores se a rede social estava morrendo.;https://g1.globo.com/tecnologia/noticia/2022/04/11/elon-musk-nao-vai-integrar-o-conselho-de-administracao-do-twitter.ghtml
618;Primeira missão totalmente privada chega à Estação Espacial Internacional;Missão se junta aos sete tripulantes da Estação Espacial Internacional, por um período de oito dias, para conduzir experimentos científicos e biomédicos;https://g1.globo.com/inovacao/noticia/2022/04/09/primeira-missao-totalmente-privada-chega-a-estacao-espacial-internacional.ghtml
619;YouTube bloqueia canal do parlamento russo e causa ira de autoridades;"Neste sábado (9), uma mensagem apareceu informando que o canal ""Duma TV"" havia sido encerrado por violação dos Termos de Serviço do YouTube. Autoridades da Rússia disseram que o serviço de streaming pode enfrentar restrições.";https://g1.globo.com/tecnologia/noticia/2022/04/09/youtube-bloqueia-canal-do-parlamento-russo-e-causa-ira-de-autoridades.ghtml
620;O que é um passageiro cinco estrelas na visão de motoristas de aplicativos?;Um novo recurso do aplicativo Uber revela para os passageiros as avaliações deixadas pelos motoristas da plataforma. A opção faz parte da nova central de privacidade. Com os dados liberados, os passageiros podem descobrir quantas vezes receberam avaliações entre 1 e 5 estrelas.;https://g1.globo.com/economia/tecnologia/video/o-que-e-um-passageiro-cinco-estrelas-na-visao-de-motoristas-de-aplicativos-10465524.ghtml
621;'Não somos turistas': o que a primeira tripulação privada da Estação Espacial Internacional vai fazer no espaço;Três empresários e um ex-astronauta da Nasa decolaram à ISS nesta sexta-feira (8) com foguete da SpaceX. Missão da Axiom Space marca um novo movimento de privatização da órbita baixa do planeta.;https://g1.globo.com/inovacao/noticia/2022/04/08/nao-somos-turistas-o-que-a-primeira-tripulacao-privada-da-estacao-espacial-internacional-vai-fazer-no-espaco.ghtml
622;Chegada de Elon Musk desperta temores entre funcionários do Twitter;Colaboradores da rede social temem influência do magnata para uma possível volta de Donald Trump, banido em janeiro, à plataforma. Em seu perfil, o fundador da Tesla compartilhou memes sobre a compra de uma fatia do serviço e até lembrou polêmica de 2018, quando fumou maconha em um podcast.;https://g1.globo.com/tecnologia/noticia/2022/04/08/chegada-de-elon-musk-desperta-temores-entre-funcionarios-do-twitter.ghtml
623;Instagram derruba selfie em que Ana Cañas aparece nua em frente ao espelho;Na imagem, cantora aparece com seios cobertos por figurinha de borboleta. Após a exclusão da postagem, ela acusou a rede social de censura.;https://g1.globo.com/tecnologia/noticia/2022/04/07/instagram-derruba-selfie-em-que-ana-canas-aparece-nua-em-frente-ao-espelho.ghtml
624;A evolução do deepfake, futuro da criação de conteúdo;Os chamados 'deepfakes', ou vídeos gerados por inteligência artificial, estão sendo cada vez mais usados ​​comercialmente.;https://g1.globo.com/tecnologia/noticia/2022/04/07/a-evolucao-do-deepfake-futuro-da-criacao-de-conteudo.ghtml
625;Facebook derruba perfis falsos que postavam desinformação sobre a Amazônia e, segundo relatório, pertenciam a 2 militares;De acordo com documentos da Meta, empresa que controla a rede social e o Instagram, 'indivíduos associados' ao serviço militar brasileiro usavam páginas e perfis de forma coordenada para criticar ONGs ambientalistas.;https://g1.globo.com/tecnologia/noticia/2022/04/07/meta-derruba-rede-de-perfis-falsos-ligada-a-militares-brasileiros.ghtml
626;Rússia acusa Google de espalhar 'fake news' sobre a Ucrânia e proíbe publicidade; Agência reguladora russa também acusa o Google de censurar a mídia estatal.;https://g1.globo.com/tecnologia/noticia/2022/04/07/russia-acusa-google-de-espalhar-fake-news-sobre-a-ucrania-e-proibe-publicidade.ghtml
627;Como recuperar mensagens apagadas do WhatsApp? ;Aplicativo recomenda que o usuário atualize com frequência o backup da conta para resgatar conversas.;https://g1.globo.com/tecnologia/noticia/2022/04/07/como-recuperar-mensagens-apagadas-do-whatsapp.ghtml
628;Câmara rejeita urgência para projeto que criminaliza fake news;Urgência viabilizaria votação no plenário sem que texto passasse por comissões. Proposta exige que provedores tenham representação jurídica e prevê remuneração por conteúdo jornalístico.;https://g1.globo.com/politica/noticia/2022/04/06/camara-rejeita-urgencia-para-projeto-que-criminaliza-fake-news.ghtml
629;Motoristas da Uber reclamam de mudança nas corridas em SP: 'Ficou pior pra gente e para o passageiro';Empresa anunciou nesta terça-feira (5) que passou a mostrar para os parceiros o endereço de destino e o valor total antes de aceitarem a corrida. Motoristas afirmam que, além da exibição do preço, cálculo da tarifa também foi alterado, e que estão recebendo menos por corrida. A empresa nega que tenha mudado o funcionamento da tarifa dinâmica.;https://g1.globo.com/sp/sao-paulo/noticia/2022/04/06/motoristas-da-uber-reclamam-de-mudanca-nas-corridas-em-sp-ficou-pior-pra-gente-e-para-o-passageiro.ghtml
630;Vevo investiga hackeamento no YouTube de canais de Justin Bieber, Drake, Taylor Swift e mais artistas;Golpista, condenado a dois anos de prisão mentir sobre câncer terminal e fraudar anônimos e celebridades, usou perfis para transmitir vídeos.;https://g1.globo.com/tecnologia/noticia/2022/04/06/vevo-investiga-hackeamento-no-youtube-de-canais-de-justin-bieber-drake-taylor-swift-e-mais-artistas.ghtml
631;Uber vai mostrar destino e valor aos motoristas antes de eles aceitarem as corridas;Com o recurso, os condutores cadastrados no aplicativo vão ter a opção de recusar as corridas oferecidas. Antes, eles só viam  uma estimativa do percurso até o ponto de encontro do usuário.;https://g1.globo.com/tecnologia/noticia/2022/04/06/uber-vai-mostrar-destino-e-valor-aos-motoristas-antes-deles-aceitarem-as-corridas.ghtml
632;Quais os planos de Elon Musk para o Twitter?;O fundador da Tesla se tornou o maior acionista individual da rede social, além de membro do conselho.;https://g1.globo.com/tecnologia/noticia/2022/04/06/quais-os-planos-de-elon-musk-para-o-twitter.ghtml
633;"WhatsApp lança assistente virtual do TSE para tirar dúvidas sobre eleições; veja como utilizar";Ferramenta chamada de 'chatbot' é gratuita e também oferece dicas sobre como descobrir se uma notícia é verdadeira ou não. Futuramente, será possível compartilhar checagens de fatos, diz empresa.;https://g1.globo.com/tecnologia/noticia/2022/04/05/whatsapp-lanca-assistente-virtual-do-tse-para-tirar-duvidas-sobre-eleicoes-veja-como-utilizar.ghtml
634;Twitter diz que está trabalhando em opção de editar tuíte;Rede social havia tratado da possibilidade em 1º de abril, Dia da Mentira, mas disse nesta terça-feira (5) que não estava brincando. Novo acionista da empresa, Elon Musk fez enquete sobre o novo recurso.;https://g1.globo.com/tecnologia/noticia/2022/04/05/twitter-diz-que-esta-trabalhando-em-opcao-de-editar-tuite.ghtml
635;Lira diz que urgência para projeto que criminaliza fake news deve ser votada nesta quarta;"Urgência permite que projeto 'pule' comissões e vá direto ao plenário; Lira diz que texto já foi negociado. Projeto exige que empresas do setor tenham representação jurídica no Brasil.";https://g1.globo.com/politica/noticia/2022/04/05/lira-diz-que-urgencia-para-projeto-que-criminaliza-fake-news-deve-ser-votada-nesta-quarta.ghtml
636;Instagram testa recurso que publica todos os vídeos na seção Reels;A rede social tem reforçado o formato de conteúdo em vídeo dentro de seu aplicativo para resistir ao avanço do TikTok.;https://g1.globo.com/tecnologia/noticia/2022/04/05/instagram-testa-recurso-que-publica-todos-os-videos-na-secao-reels.ghtml
637;Quem são os maiores acionistas do Twitter;Bilionário Elon Musk passou a ser o maior investidor por comprar 9,2% das ações. Após o magnata, empresas gestoras de investimentos são as principais acionistas da plataforma. ;https://g1.globo.com/tecnologia/noticia/2022/04/05/quem-sao-os-maiores-acionistas-do-twitter.ghtml
638;Elon Musk vira mais rico do mundo pela primeira vez em lista anual da 'Forbes';Fundador da Tesla, empresário tem fortuna avaliada em US$ 219 bilhões (cerca de R$ 1 trilhão) e superou Jeff Bezos, dono da Amazon. Líder do ranking se tornou recentemente maior acionista individual do Twitter.;https://g1.globo.com/tecnologia/noticia/2022/04/05/elon-musk-vira-mais-rico-do-mundo-pela-primeira-vez-em-lista-anual-da-forbes.ghtml
639;"Amazon planeja 83 lançamentos de satélites em 5 anos para concorrer com SpaceX; entenda a corrida das empresas";Empresa de Jeff Bezos anunciou acordos com três empresas para iniciar 'constelação' de 3.236 satélites. Até o momento, a concorrente fundada por Elon Musk colocou 2.000 dispositivos em órbita para sua rede Starlink.;https://g1.globo.com/inovacao/noticia/2022/04/05/amazon-anuncia-acordos-para-lancar-satelites-de-internet-que-concorrerao-com-empresa-de-elon-musk.ghtml
640;Elon Musk é indicado ao conselho do Twitter e promete 'melhorias significativas' para a rede social;Magnata comprou uma fatia de 9,2% das ações da empresa e tem feito enquetes com seus milhões de seguidores sobre recursos que podem aperfeiçoar a plataforma.;https://g1.globo.com/tecnologia/noticia/2022/04/05/elon-musk-se-junta-ao-conselho-do-twitter-e-promete-melhorias-significativas-para-a-rede-social.ghtml
641;O mundo secreto das confissões anônimas na internet;"A internet é frequentemente o lugar onde as pessoas apresentam uma versão perfeitamente retocada de si mesmas. Mas e as partes de nós que normalmente mantemos escondidas? A mídia social, na forma de ""páginas de confissão"" anônimas, está assumindo o lugar onde as pessoas podem compartilhar seus segredos mais profundos e sombrios.";https://g1.globo.com/tecnologia/noticia/2022/04/05/o-mundo-secreto-das-confissoes-anonimas-na-internet.ghtml
642;Polícia prende 29 pessoas em Goiás suspeitas de participar de golpes milionários em aplicativo de mensagens;Estima-se que, em todo país, 2 mil pessoas foram vítimas. Segundo a polícia, grupo usava foto de outras pessoas para entrar em contato com parentes e pedir dinheiro por meio do WhatsApp.;https://g1.globo.com/go/goias/noticia/2022/04/05/policia-prende-mais-de-20-pessoas-em-goias-suspeitas-de-participar-de-golpes-milionarios-em-aplicativo-de-mensagem.ghtml
643;Buscas por 'como fazer currículo pelo celular' crescem 270% em cinco anos, mostra pesquisa do Google;Brasileiros têm ainda grande interesse em saber como se faz um currículo pelo celular em pdf grátis e buscam informações sobre currículo para o primeiro emprego.;https://g1.globo.com/trabalho-e-carreira/noticia/2022/04/05/buscas-por-como-fazer-curriculo-pelo-celular-crescem-270percent-em-cinco-anos-mostra-pesquisa-do-google.ghtml
644;Ataques virtuais a correntistas crescem enquanto caem assaltos a agências bancárias  ;No primeiro semestre de 2021, houve um aumento de 165% nos golpes em que a vítima é manipulada para fornecer informações pessoais. Já assaltos a agências tiveram queda de 98% em 21 anos, e ataques a caixas eletrônicos caíram 92,5% entre 2014 e 2021.  ;https://g1.globo.com/jornal-nacional/noticia/2022/04/04/ataques-virtuais-a-correntistas-crescem-enquanto-caem-assaltos-a-agencias-bancarias.ghtml
645;Após compra de Musk, ações do Twitter disparam na bolsa;Elon Musk adquiriu 9,2% das ações do Twitter, alavancando em mais de 27% o valor da rede social na Bolsa, aponta a plataforma de informações financeiras TC/Economatica.;https://g1.globo.com/tecnologia/noticia/2022/04/04/apos-compra-de-musk-de-acoes-do-twitter-rede-social-dispara-na-bolsa.ghtml
646;Quem não usar cinto de segurança pode ter viagens canceladas e ser bloqueado, informa 99 Táxi;Medida acontece dias depois de o ex-BBB Rodrigo Mussi ficar gravemente ferido após acidente em que estava a sem proteção e usava o aplicativo. Motoristas podem encerrar viagens sem sofrer penalidades.;https://g1.globo.com/tecnologia/noticia/2022/04/04/quem-nao-usar-cinto-de-seguranca-pode-ter-viagens-canceladas-e-ser-bloqueado-informa-99-taxi.ghtml
647;Twitter vai mostrar rótulos em perfis de candidatos nas eleições de 2022;Rede social também promete aplicar política contra afirmações enganosas sobre o processo eleitoral e diz que violações podem levar à remoção de tuítes e à suspensão de contas.;https://g1.globo.com/tecnologia/noticia/2022/04/04/twitter-vai-mostrar-rotulos-em-perfis-de-candidatos-nas-eleicoes-de-2022.ghtml
648;Usuários reclamam de mudanças do WhatsApp Web;Relatos no Twitter abordam a lentidão da página, sumiço de histórico de conversas e erro ao enviar mensagens. ;https://g1.globo.com/tecnologia/noticia/2022/04/04/usuarios-reclamam-de-mudancas-do-whatsapp-web.ghtml
649;Elon Musk cogitou criar rede social para promover 'liberdade de expressão' dias depois de comprar parte do Twitter;Com mais de 80 milhões de seguidores, o fundador da Tesla e da SpaceX coleciona postagens controversas na plataforma. Entenda as polêmicas do magnata.;https://g1.globo.com/tecnologia/noticia/2022/04/04/elon-musk-cogitou-criar-rede-social-para-promover-liberdade-de-expressao-dias-depois-de-comprar-parte-do-twitter.ghtml
650;Ações do Twitter disparam após Musk assumir compra de 9,2% da rede social;Dono da Tesla adquiriu as ações no dia 14 de março, segundo documento enviado à reguladora do mercado de ações dos EUA. ;https://g1.globo.com/economia/noticia/2022/04/04/acoes-do-twitter-disparam-apos-musk-assumir-participacao.ghtml
651;O spray forense que está ajudando a combater estupros e violência contra a mulher;Departamentos de polícia na Inglaterra estão testando a 'SmartWater' como ferramenta provar a presença dos agressores no local do crime.;https://g1.globo.com/mundo/noticia/2022/04/03/o-spray-forense-que-esta-ajudando-a-combater-estupros-e-violencia-contra-a-mulher.ghtml
652;Trabalhadores aprovam em Nova York o primeiro sindicato da Amazon nos EUA;Funcionários de um depósito aprovaram a sindicalização com 2.654 votos a favor e 2.131 contrários. Empresa alega que mudança prejudicará relações diretas com trabalhadores e será um salto para o desconhecido.;https://g1.globo.com/tecnologia/noticia/2022/04/01/trabalhadores-aprovam-em-nova-york-o-primeiro-sindicato-da-amazon-nos-eua.ghtml
653;Conheça SPOT, robô de 4 patas projetado para proteger ruínas de Pompeia;Um robô quadrúpede amarelo e preto foi chamado para inspecionar as antigas ruínas de Pompeia e ajudar a melhorar a gestão de um dos sítios arqueológicos mais famosos do mundo. Além de Spot, Pompeia também terá um drone equipado com scanner a laser que fará varreduras 3D das ruínas.;https://g1.globo.com/economia/tecnologia/video/conheca-spot-robo-de-4-patas-projetado-para-proteger-ruinas-de-pompeia-10444081.ghtml
